ID,name,LABEL
IDEN1983,Discard Eligibility (DE),IDEN
IDEN1984,Data Link Connection (DLC),IDEN
IDEN1985,DLC,IDEN
IDEN1986,Data Link Connection Identifier (DLCI),IDEN
IDEN1987,DLCI,IDEN
IDEN1988,Data Network Identification Code (DNIC),IDEN
IDEN1989,Data Transfer Phase (DTP),IDEN
IDEN1990,DTP,IDEN
IDEN1991,Extension Address (EA),IDEN
IDEN1992,Exchange Termination (ET),IDEN
IDEN1993,Frame Check Sequence (FCS),IDEN
IDEN1994,FCS,IDEN
IDEN1995,Forward Explicit Congestion Notification (FECN),IDEN
IDEN1996,FECN,IDEN
IDEN1997,Frame Handler (FH),IDEN
IDEN1998,Frame Relay Bearer Service (FRBS),IDEN
IDEN1999,FRBS,IDEN
IDEN2000,High Level Data Link Control (HDLC),IDEN
IDEN2001,HDLC,IDEN
IDEN2002,International Electrotechnical Commission (IEC),IDEN
IDEN2003,ITU-T X.34,IDEN
IDEN2004,ITU-T Recommendation X.34,IDEN
IDEN2005,ITU-T I.362,IDEN
IDEN2006,ITU-T I.363.5,IDEN
IDEN2007,Q.2931 cause, Code 10,IDEN
IDEN2008,Q.2931 cause, Code 51,IDEN
IDEN2009,Code 37,IDEN
IDEN2010,Q.2931 cause, Code 93,IDEN
IDEN2011,Code 73,IDEN
IDEN2012,ITU-T Q.2610,IDEN
IDEN2013,6.4.5/Q.2931,IDEN
IDEN2014,Code 93,IDEN
IDEN2015,CCITT V.32 bis,IDEN
IDEN2016,Recommendation V.32 bis,IDEN
IDEN2017,Recommendation V.32 modems,IDEN
IDEN2018,ITU-T Recommendation V.33,IDEN
IDEN2019,14 400 BITS PER SECOND MODEM,IDEN
IDEN2020,Notes 1 and 2,IDEN
IDEN2021,ITU-T Recommendation V.34,IDEN
IDEN2022,variables,IDEN
IDEN2023,parameters,IDEN
IDEN2024,ITU-T Recommendation X.340,IDEN
IDEN2025,international telex network,IDEN
IDEN2026,Recommendation F.60,IDEN
IDEN2027,Recommendation F.59,IDEN
IDEN2028,Recommendation F.80,IDEN
IDEN2029,Recommendation F.83,IDEN
IDEN2030,Recommendation U.203,IDEN
IDEN2031,Access unit (AU),IDEN
IDEN2032,Data terminal equipment (DTE),IDEN
IDEN2033,International Telegraph Alphabet No. 2 (ITA2),IDEN
IDEN2034,ITA2,IDEN
IDEN2035,Maritime satellite service (MSS),IDEN
IDEN2036,Open systems interconnection (OSI),IDEN
IDEN2037,Packet assembly/disassembly facility (PAD),IDEN
IDEN2038,Telex-Packet interworking function (TPIWF),IDEN
IDEN2039,TPIWF,IDEN
IDEN2040,F.69 numbering plan,IDEN
IDEN2041,ITU-T Recommendation X.35,IDEN
IDEN2042,Recommendation X.35,IDEN
IDEN2043,private PSDN,IDEN
IDEN2044,Private PSDN,IDEN
IDEN2045,Virtual Private Networks (VPNs),IDEN
IDEN2046,PSPvtDN DTE,IDEN
IDEN2047,PSPDN address,IDEN
IDEN2048,Interworking Unit (IWU),IDEN
IDEN2049,PSPvtDN DTE address,IDEN
IDEN2050,Network User Identification (NUI),IDEN
IDEN2051,NUI,IDEN
IDEN2052,Packet Switched Data Network (PSDN),IDEN
IDEN2053,Packet Switched Private Data Network (PSPvtDN),IDEN
IDEN2054,PSPvtDN,IDEN
IDEN2055,Recognized Operating Agency (ROA),IDEN
IDEN2056,Type of Address/Numbering Plan Identifier (TOA/NPI),IDEN
IDEN2057,ISO/IEC 8208:1993,IDEN
IDEN2058,Fascicle I.3,IDEN
IDEN2059,Virtual calls (VCs),IDEN
IDEN2060,Permanent virtual circuits (PVCs),IDEN
IDEN2061,X.25 virtual calls (VCs),IDEN
IDEN2062,Topology A,IDEN
IDEN2063,Topology B,IDEN
IDEN2064,Topology C,IDEN
IDEN2065,Topology D,IDEN
IDEN2066,Topology E,IDEN
IDEN2067,PSPvtDNs,IDEN
IDEN2068,Topology F,IDEN
IDEN2069,ITU-T X.350,IDEN
IDEN2070,ITU-T Recommendation X.350,IDEN
IDEN2071,X.1 –X.199 series,IDEN
IDEN2072,Open System Interconnection,IDEN
IDEN2073,X.200–X.299 series,IDEN
IDEN2074,Message Handling Systems,IDEN
IDEN2075,X.400 –X.499 series,IDEN
IDEN2076,Directory,IDEN
IDEN2077,OSI Networking and System Aspects,IDEN
IDEN2078,X.600–X.699 series,IDEN
IDEN2079,OSI Management,IDEN
IDEN2080,X.700–X.799 series,IDEN
IDEN2081,Security,IDEN
IDEN2082,OSI Applications,IDEN
IDEN2083,X.850–X.899 series,IDEN
IDEN2084,Open Distributed Processing,IDEN
IDEN2085,X.900–X.999 series,IDEN
IDEN2086,Mobile Satellite Data Switching Exchange,IDEN
IDEN2087,Network Coordination Station,IDEN
IDEN2088,ITU-T Recommendation X.351,IDEN
IDEN2089,Recommendation X.350,IDEN
IDEN2090,maritime satellite service,IDEN
IDEN2091,maritime PAD,IDEN
IDEN2092,mobile satellite data switching exchanges (MSDSEs),IDEN
IDEN2093,PADs,IDEN
IDEN2094,network user identification (NUI) facility,IDEN
IDEN2095,ITU-T Recommendation X.352,IDEN
IDEN2096,Recommendation X.353,IDEN
IDEN2097,Recommendation X.141,IDEN
IDEN2098,mobile satellite data switching exchange (MSDSE),IDEN
IDEN2099,Packet Switched Data Access Unit (PSDAU),IDEN
IDEN2100,mobile DTE,IDEN
IDEN2101,PSDAU,IDEN
IDEN2102,Recommendation X.21 bis,IDEN
IDEN2103,V.25,IDEN
IDEN2104,Recommendation E.215/F.125,IDEN
IDEN2105,MSDE,IDEN
IDEN2106,INMARSAT mobile number,IDEN
IDEN2107,international data number,IDEN
IDEN2108,ITU-T Recommendation X.353,IDEN
IDEN2109,§ 1.7,IDEN
IDEN2110,international data switching exchange (IDSE),IDEN
IDEN2111,MSDSE,IDEN
IDEN2112,public data networks (PDN),IDEN
IDEN2113,IDSEs,IDEN
IDEN2114,INMARSAT Standard A, B and C,IDEN
IDEN2115,public maritime mobile earth station,IDEN
IDEN2116,Network Terminal Number,IDEN
IDEN2117,T,IDEN
IDEN2118,T digit,IDEN
IDEN2119,T digit,IDEN

IDEN2120,coast earth station,IDEN
IDEN2121,ITU-T Rec. Q.933,IDEN
IDEN2122,ITU-T Rec. X.36 (2000),IDEN
IDEN2123,ITU-T Recs Q.933 (2003),IDEN
IDEN2124,ITU-T X.21 interface,IDEN
IDEN2125,X.21 bis interface,IDEN
IDEN2126,V-series interfaces,IDEN
IDEN2127,G-series interfaces,IDEN
IDEN2128,I-series interfaces,IDEN
IDEN2129,7.6,IDEN
IDEN2130,8.4,IDEN
IDEN2131,ITU-T G.680,IDEN
IDEN2132,dense wavelength division multiplexing (DWDM),IDEN
IDEN2133,optical transport networks (OTN),IDEN
IDEN2134,MPI-S M,IDEN
IDEN2135,MPI-R M,IDEN
IDEN2136,ITU-T G.691,IDEN
IDEN2137,STM-64,IDEN
IDEN2138,SDH systems,IDEN
IDEN2139,single channel STM-64,IDEN
IDEN2140,ITU-T Recommendation G.691,IDEN
IDEN2141,ITU-T G.692,IDEN
IDEN2142,Recommendations G.652, G.653 and G.655,IDEN
IDEN2143,ITU-T Recommendation G.692,IDEN
IDEN2144,MPI-S,IDEN
IDEN2145,S',IDEN
IDEN2146,ITU-T G.693,IDEN
IDEN2147,Synchronous Digital Hierarchy (SDH),IDEN
IDEN2148,Optical Transport Network (OTN),IDEN
IDEN2149,ITU-T G.694.1,IDEN
IDEN2150,Dense Wavelength Division Multiplexing (DWDM),IDEN
IDEN2151,frequency slot,IDEN
IDEN2152,Coarse Wavelength Division Multiplexing (CWDM),IDEN
IDEN2153,[ITU-T G.671],IDEN
IDEN2154,Wavelength Division Multiplexing (WDM),IDEN
IDEN2155,VSAT system,IDEN
IDEN2156,X.25 protocol,IDEN
IDEN2157,X.130-Series performance Recommendations,IDEN
IDEN2158,X.25/X.75 packet-switched performance,IDEN
IDEN2159,Private Data Network (PvtDN),IDEN
IDEN2160,VSAT network,IDEN
IDEN2161,HUB station,IDEN
IDEN2162,X.25 DTE,IDEN
IDEN2163,VSAT DTE,IDEN
IDEN2164,Switched Virtual Circuit (SVC),IDEN
IDEN2165,Permanent Virtual Circuit (PVC),IDEN
IDEN2166,store-and-forward gateway,IDEN
IDEN2167,Link Access Procedure Balanced (LAPB),IDEN
IDEN2168,LAPB,IDEN
IDEN2169,ITU-T Recommendation X.37,IDEN
IDEN2170,Recommendation X.37,IDEN
IDEN2171,ISO/IEC TR 9577,IDEN
IDEN2172,protocol identifiers,IDEN
IDEN2173,CCITT Recommendation X.39,IDEN
IDEN2174,ITU-T Recommendation X.224,IDEN
IDEN2175,ISO/IEC 8073:1992,IDEN
IDEN2176,ITU-T Recommendation X.622,IDEN
IDEN2177,ISO/IEC 8473-3,IDEN
IDEN2178,8.2,IDEN
IDEN2179,ITU-T X.371/Y.1402,IDEN
IDEN2180,ITU-T Recommendation X.371/Y.1402,IDEN
IDEN2181,ITU-T X.37,IDEN
IDEN2182,ITU-T X.115,IDEN
IDEN2183,ITU-T X.116,IDEN
IDEN2184,Internet,IDEN
IDEN2185,ITU-T X.25,IDEN
IDEN2186,Adapter,IDEN
IDEN2187,ITU-T Recommendation X.38,IDEN
IDEN2188,G3 facsimile equipment (G3FE),IDEN
IDEN2189,Recommendations T.4 and T.30,IDEN
IDEN2190,FPAD,IDEN
IDEN2191,Access Information Path (AIP),IDEN
IDEN2192,Recommendations X.1 and X.2,IDEN
IDEN2193,Recommendation X.39,IDEN
IDEN2194,Recommendation T.4,IDEN
IDEN2195,Recommendation T.30,IDEN
IDEN2196,Recommendations T.4,IDEN
IDEN2197,ITU-T Recommendation X.39,IDEN
IDEN2198,Facsimile Packet Assembly/Disassembly (FPAD),IDEN
IDEN2199,call request packet,IDEN
IDEN2200,telephone number,IDEN
IDEN2201,destination G3FE,IDEN
IDEN2202,call user data field,IDEN
IDEN2203,protocol identifier field,IDEN
IDEN2204,call data field,IDEN
IDEN2205,user sequences,IDEN
IDEN2206,remote FPAD,IDEN
IDEN2207,FPAD messages,IDEN
IDEN2208,data packets,IDEN
IDEN2209,D-bit,IDEN
IDEN2210,International Organization for Standardization (ISO),IDEN
IDEN2211,International Alphabet No. 5 code,IDEN
IDEN2212,Recommendations X.1 and S.31,IDEN
IDEN2213,public anisochronous data networks,IDEN
IDEN2214,reverse question mark graphic character,IDEN
IDEN2215,capital letter SB,IDEN
IDEN2216,ISO 2047,IDEN
IDEN2217,SUB character,IDEN
IDEN2218,ITU-T X.42,IDEN
IDEN2219,GPAD,IDEN
IDEN2220,ITU-T Rec. X.42,IDEN
IDEN2221,ITU-T Recommendation X.42,IDEN
IDEN2222,PMP,IDEN
IDEN2223,B.1,IDEN
IDEN2224,ITU-T Recommendation X.45,IDEN
IDEN2225,Recommendation X.45,IDEN
IDEN2226,Packet Mode,IDEN
IDEN2227,terminals,IDEN
IDEN2228,HDLC layer 2.a,IDEN
IDEN2229,Protocol of this Recommendation,IDEN
IDEN2230,ATM-VPs and VCs,IDEN
IDEN2231,CPCS of AAL 5,IDEN
IDEN2232,X.45 DTEs,IDEN
IDEN2233,X.25 DTEs,IDEN
IDEN2234,X.25 compatible services,IDEN
IDEN2235,ITU-T X.46,IDEN
IDEN2236,ITU-T Recommendation X.46,IDEN
IDEN2237,Frame Relay Data Transmission Service (FRDTS),IDEN
IDEN2238,Recommendation I.555,IDEN
IDEN2239,X.300-series Recommendations,IDEN
IDEN2240,ITU-T Recommendation I.211,IDEN
IDEN2241,ITU-T Recommendation I.356,IDEN
IDEN2242,ITU-T Recommendation I.361,IDEN
IDEN2243,ITU-T Recommendation I.362,IDEN
IDEN2244,ITU-T Recommendations I.363.X. series,IDEN
IDEN2245,ITU-T Recommendation I.365.1,IDEN
IDEN2246,ITU-T Recommendation I.413,IDEN
IDEN2247,ITU-T Recommendation I.430,IDEN
IDEN2248,ITU-T Recommendations I.431,IDEN
IDEN2249,ITU-T Recommendations I.432.X series,IDEN
IDEN2250,ITU-T Recommendation I.580,IDEN
IDEN2251,ITU-T Recommendation Q.933,IDEN
IDEN2252,ITU-T Recommendation Q.2110,IDEN
IDEN2253,ITU-T Recommendation Q.2130,IDEN
IDEN2254,SSCF at UNI,IDEN
IDEN2255,ITU-T Recommendation Q.2761,IDEN
IDEN2256,ITU-T Recommendation Q.2931,IDEN
IDEN2257,Q.2971,IDEN
IDEN2258,ITU-T Recommendation X.48,IDEN
IDEN2259,Recommendation X.48,IDEN
IDEN2260,10/96,IDEN
IDEN2261,Recommendation X.6,IDEN
IDEN2262,X.25 Packet Layer Protocol (PLP),IDEN
IDEN2263,Multicast group,IDEN
IDEN2264,Multicast call,IDEN
IDEN2265,Active group,IDEN
IDEN2266,Call initiator,IDEN
IDEN2267,One-way mode of communication,IDEN
IDEN2268,Two-way mode of communication,IDEN
IDEN2269,N-way mode of communication,IDEN
IDEN2270,Multicast server,IDEN
IDEN2271,Participant,IDEN
IDEN2272,Capability,IDEN
IDEN2273,Ordering,IDEN
IDEN2274,multicast service,IDEN
IDEN2275,service users,IDEN
IDEN2276,basic multicast service,IDEN
IDEN2277,extended multicast service,IDEN
IDEN2278,X.25 PLP,IDEN
IDEN2279,active group integrity (AGI),IDEN
IDEN2280,multicast call,IDEN
IDEN2281,Pause state,IDEN
IDEN2282,quorum,IDEN
IDEN2283,AGI,IDEN
IDEN2284,sender,IDEN
IDEN2285,dialogue control,IDEN
IDEN2286,ITU-T Recommendation X.49,IDEN
IDEN2287,Recommendation X.49,IDEN
IDEN2288,Protocol Data Unit (PDU),IDEN
IDEN2289,ITU-T Rec. X.200 | ISO/IEC 7498-1,IDEN
IDEN2290,Service Data Unit (SDU),IDEN
IDEN2291,DTE/DCE Interface,IDEN
IDEN2292,ITU-T Rec. X.25,IDEN
IDEN2293,ITU-T Recommendation X.5,IDEN
IDEN2294,G3 facsimile equipment,IDEN
IDEN2295,Recommendations T.30,IDEN
IDEN2296,FPAD parameters,IDEN
IDEN2297,ITU-T V.22 bis,IDEN
IDEN2298,2400 BITS PER SECOND DUPLEX MODEM,IDEN
IDEN2299,Point-to-Point 2-Wire Leased Telephone-Type Circuits,IDEN
IDEN2300,Specifications,IDEN
IDEN2301,ITU-T Recommendation V.23,IDEN
IDEN2302,600/1200-BAUD MODEM,IDEN
IDEN2303,Mode 1,IDEN
IDEN2304,Mode 2,IDEN
IDEN2305,FA and FZ frequencies,IDEN
IDEN2306,FZ FA,IDEN
IDEN2307,symbol 1,IDEN
IDEN2308,symbol 0,IDEN
IDEN2309,mark,IDEN
IDEN2310,space,IDEN
IDEN2311,Tables 1/V.23 and 2/V.23,IDEN
IDEN2312,circuit 106,IDEN
IDEN2313,circuit 121,IDEN
IDEN2314,circuit 122,IDEN
IDEN2315,circuits 109/122 ON,IDEN
IDEN2316,circuits 109/122 OFF,IDEN
IDEN2317,ITU-T Recommendation V.230,IDEN
IDEN2318,General Data Communications Interface (GDCI),IDEN
IDEN2319,ISDN basic user-network interface,IDEN
IDEN2320,Recommendation I.430,IDEN
IDEN2321,BV and DV channels,IDEN
IDEN2322,X,IDEN
IDEN2323,X*,IDEN
IDEN2324,layer 1,IDEN
IDEN2325,S or T reference point,IDEN
IDEN2326,GDCI,IDEN
IDEN2327,slave mode equipment,IDEN
IDEN2328,L bit,IDEN
IDEN2329,Fascicle VIII.1 - Rec. V.230,IDEN
IDEN2330,1 Recommendation V.230,IDEN
IDEN2331,Recommendation X.211,IDEN
IDEN2332,ITU-T Recommendation X.50,IDEN
IDEN2333,Explanatory Note 1,IDEN
IDEN2334,Explanatory Note 2,IDEN
IDEN2335,Explanatory Note 3,IDEN
IDEN2336,Recommendation X.51,IDEN
IDEN2337,A to H,IDEN
IDEN2338,Table 1/X.50,IDEN
IDEN2339,A,IDEN
IDEN2340,B,IDEN
IDEN2341,C,IDEN
IDEN2342,D,IDEN
IDEN2343,E,IDEN
IDEN2344,F,IDEN
IDEN2345,G,IDEN
IDEN2346,H,IDEN
IDEN2347,bit errors,IDEN
IDEN2348,error bursts,IDEN
IDEN2349,ITU-T Recommendation X.50 bis,IDEN
IDEN2350,48-kbit/s user data signalling rate transmission scheme,IDEN
IDEN2351,Explanatory Note 3 of Recommendation X.50,IDEN
IDEN2352,Recommendation X.51 bis,IDEN
IDEN2353,64-kbit/s channel,IDEN
IDEN2354,F bit,IDEN
IDEN2355,status bit S,IDEN
IDEN2356,bit 1,IDEN
IDEN2357,bits 2-7,IDEN
IDEN2358,bit 8,IDEN
IDEN2359,X.60,IDEN
IDEN2360,ITU-T Recommendation X.51,IDEN
IDEN2361,Recommendation X.50,IDEN
IDEN2362,bit 2,IDEN
IDEN2363,bits 3-10,IDEN
IDEN2364,3.2.1,IDEN
IDEN2365,5,IDEN
IDEN2366,5.2,IDEN
IDEN2367,ITU-T Recommendation V.36,IDEN
IDEN2368,group reference pilot frequency,IDEN
IDEN2369,Appendix I,IDEN
IDEN2370,class IV,IDEN
IDEN2371,Recommendation H.52,IDEN
IDEN2372,reference [8],IDEN
IDEN2373,§ 1,IDEN
IDEN2374,Recommendation H.14 [8],IDEN
IDEN2375,ITU-T Recommendation V.37,IDEN
IDEN2376,Al,IDEN
IDEN2377,A2,IDEN
IDEN2378,Table 3/V.37,IDEN
IDEN2379,V.24-type interface,IDEN
IDEN2380,X.24-type interface,IDEN
IDEN2381,48-kbit/s channel,IDEN
IDEN2382,position 16,IDEN
IDEN2383,Figure 2/X.51 bis,IDEN
IDEN2384,position 32,IDEN
IDEN2385,ITU-T Recommendation X.52,IDEN
IDEN2386,X.51,IDEN
IDEN2387,Recommendations X.50,IDEN
IDEN2388,synchronous user channel of 600 bit/s,IDEN
IDEN2389,anisochronous signals,IDEN
IDEN2390,synchronous user channel of 2400 bit/s,IDEN
IDEN2391,ITU-T Study Group IX,IDEN
IDEN2392,ITU-T Recommendation X.53,IDEN
IDEN2393,R.113,IDEN
IDEN2394,X.50,IDEN
IDEN2395,Recommendation R.113,IDEN
IDEN2396,D 1,IDEN
IDEN2397,D 2,IDEN
IDEN2398,position “n”,IDEN
IDEN2399,Recommendation X.54,IDEN
IDEN2400,Recommendations X.50 and X.51,IDEN
IDEN2401,Table 1/X.54,IDEN
IDEN2402,phase number i,IDEN
IDEN2403,T-REC-X.55-198811-I!!PDF-E.pdf,IDEN
IDEN2404,Recommendation X.55,IDEN
IDEN2405,Bearer rate,IDEN
IDEN2406,64 kbit/s bearer,IDEN
IDEN2407,S bits,IDEN
IDEN2408,Recommendation X.56,IDEN
IDEN2409,INTERFACE BETWEEN SYNCHRONOUS DATA NETWORKS USING AN 8 + 2 ENVELOPE STRUCTURE AND SINGLE CHANNEL PER CARRIER (SCPC) SATELLITE CHANNELS,IDEN
IDEN2410,56 kbit/s bearer channel,IDEN
IDEN2411,Bit,IDEN
IDEN2412,Identifier,IDEN
IDEN2413,Sub-frame identifiers,IDEN
IDEN2414,Criterion,IDEN
IDEN2415,ITU-T Recommendation X.57,IDEN
IDEN2416,telecommunication administration,IDEN
IDEN2417,recognized operating agency,IDEN
IDEN2418,Recommendation X.57,IDEN
IDEN2419,synchronous user classes of services,IDEN
IDEN2420,envelope data formats,IDEN
IDEN2421,64 kbit/s data stream,IDEN
IDEN2422,single lower speed synchronous data channel,IDEN
IDEN2423,synchronous user data rates,IDEN
IDEN2424,64 kbit/s bearer rate,IDEN
IDEN2425,6 + 2 envelope structure,IDEN
IDEN2426,single low speed synchronous data channel,IDEN
IDEN2427,receive end,IDEN
IDEN2428,original data signal,IDEN
IDEN2429,8 kHz envelope timing,IDEN
IDEN2430,alignment circuit,IDEN
IDEN2431,alignment pattern,IDEN
IDEN2432,framing bit position,IDEN
IDEN2433,housekeeping information,IDEN
IDEN2434,8 + 2 envelope structure,IDEN
IDEN2435,ITU-T Recommendation X.58,IDEN
IDEN2436,Figure 1/X.58,IDEN
IDEN2437,ITU-T X.6,IDEN
IDEN2438,Frame relay PVC multicast service definition,IDEN
IDEN2439,ITU-T Recommendation X.6,IDEN
IDEN2440,root,IDEN
IDEN2441,data link connection identifier (DLCI),IDEN
IDEN2442,data link connection management interface (DLCMI),IDEN
IDEN2443,PVC management interface,IDEN
IDEN2444,source,IDEN
IDEN2445,multicast group ID,IDEN
IDEN2446,multicast DLCI (Mdlc),IDEN
IDEN2447,ITU-T Recommendation X.60,IDEN
IDEN2448,Signalling System No. 7,IDEN
IDEN2449,Recommendations Q.701-Q.707,IDEN
IDEN2450,Integrated Service Digital Networks (ISDN),IDEN
IDEN2451,ITU-T X.7,IDEN
IDEN2452,X.1000,IDEN
IDEN2453,ITU-T Recommendation X.7,IDEN
IDEN2454,X-series ITU-T Recommendations,IDEN
IDEN2455,ITU-T Recommendation X.70,IDEN
IDEN2456,user class 1,IDEN
IDEN2457,user class 2,IDEN
IDEN2458,Telex service,IDEN
IDEN2459,Recommendation U.12,IDEN
IDEN2460,data network identification code (DNIC),IDEN
IDEN2461,data country code (DCC),IDEN
IDEN2462,Recommendation D.10,IDEN
IDEN2463,international centre X,IDEN
IDEN2464,international centre Y,IDEN
IDEN2465,control signalling code (CSC),IDEN
IDEN2466,Table 8/X.70,IDEN
IDEN2467,International Alphabet (IA5),IDEN
IDEN2468,ITU-T Recommendation X.71,IDEN
IDEN2469,DECENTRALIZED TERMINAL AND TRANSIT CONTROL SIGNALLING SYSTEM,IDEN
IDEN2470,Recommendation X.80,IDEN
IDEN2471,Call Confirmation Protocol (CCP),IDEN
IDEN2472,PTSP,IDEN
IDEN2473,Proceed-To-Select Protocol (PTSP),IDEN
IDEN2474,CCP,IDEN
IDEN2475,International Alphabet No. 5 (IA5),IDEN
IDEN2476,1/6 (SYN),IDEN
IDEN2477,SYN,IDEN
IDEN2478,SYN characters,IDEN
IDEN2479,end-of-selection signal,IDEN
IDEN2480,call confirmation and proceed-to-select signals,IDEN
IDEN2481,IA5 character 2/10 (*),IDEN
IDEN2482,Appendix V,IDEN
IDEN2483,signalling characters,IDEN
IDEN2484,Proceed-to-select Protocol (PTSP),IDEN
IDEN2485,ITU-T X.75,IDEN
IDEN2486,SERIES X: DATA NETWORKS AND OPEN SYSTEM COMMUNICATIONS,IDEN
IDEN2487,Public data networks – Transmission, signalling and switching,IDEN
IDEN2488,Packet-switched signalling system between public networks providing data transmission services,IDEN
IDEN2489,ITU-T Recommendation X.75 – Corrigendum 1,IDEN
IDEN2490,X.1 –X.19,IDEN
IDEN2491,ITU-T Rec. X.36,IDEN
IDEN2492,Case B,IDEN
IDEN2493,ITU-T Rec. X.76 (2003),IDEN
IDEN2494,ITU-T X.77,IDEN
IDEN2495,ITU-T Recommendation X.77,IDEN
IDEN2496,Type 5 AAL,IDEN
IDEN2497,Service class C,IDEN
IDEN2498,X.77-STE,IDEN
IDEN2499,Q.2931 cause, Code 37,IDEN
IDEN2500,Code 51,IDEN
IDEN2501,Q.2931 cause, Code 73,IDEN
IDEN2502,AAL parameters,IDEN
IDEN2503,traffic parameters,IDEN
IDEN2504,ITU-T X.78,IDEN
IDEN2505,ITU-T Recommendation X.78,IDEN
IDEN2506,Series X: DATA NETWORKS AND OPEN SYSTEM COMMUNICATIONS,IDEN
IDEN2507,ITU-T Recommendation X.8,IDEN
IDEN2508,Multi-Aspect Packet Assembly/Disassembly facility (MAP),IDEN
IDEN2509,Packet Assembly/Disassembly (PAD),IDEN
IDEN2510,Public Data Network,IDEN
IDEN2511,Access Information Path,IDEN
IDEN2512,MAP,IDEN
IDEN2513,Access Interface,IDEN
IDEN2514,Multi-Session,IDEN
IDEN2515,PAD Aspect,IDEN
IDEN2516,PAD Instance,IDEN
IDEN2517,Virtual Call,IDEN
IDEN2518,ITU-T Recommendation X.80,IDEN
IDEN2519,Recommendations X.60 and X.71,IDEN
IDEN2520,Recommendations X.60,IDEN
IDEN2521,CCITT Specifications and Descriptions Language (SDL),IDEN
IDEN2522,Recommendations Z.101 to Z.103,IDEN
IDEN2523,Call Connected (CC) signal,IDEN
IDEN2524,Recommendation X.71 signalling system,IDEN
IDEN2525,Transit Through Connect (TTC) signal,IDEN
IDEN2526,Call Accepted Message(s) (CAM),IDEN
IDEN2527,calling line identity,IDEN
IDEN2528,CAM 2,IDEN
IDEN2529,called line identity,IDEN
IDEN2530,positive call progress signal,IDEN
IDEN2531,call connected (CC) signal,IDEN
IDEN2532,clear request signal,IDEN
IDEN2533,X.71 network,IDEN
IDEN2534,clear confirmation signal,IDEN
IDEN2535,X.60 network,IDEN
IDEN2536,clear message,IDEN
IDEN2537,internetwork data circuit clear request signal,IDEN
IDEN2538,supervisory-timer,IDEN
IDEN2539,ITU-T Recommendation X.81,IDEN
IDEN2540,I-Series Recommendations,IDEN
IDEN2541,I.230 Series Recommendations,IDEN
IDEN2542,Common channel signalling system number 7,IDEN
IDEN2543,OSI-NLS,IDEN
IDEN2544,UC,IDEN
IDEN2545,ACM,IDEN
IDEN2546,ANS,IDEN
IDEN2547,IAM,IDEN
IDEN2548,INF,IDEN
IDEN2549,INR,IDEN
IDEN2550,REL,IDEN
IDEN2551,RLC,IDEN
IDEN2552,RLSD,IDEN
IDEN2553,CC,IDEN
IDEN2554,CCF,IDEN
IDEN2555,CDI,IDEN
IDEN2556,Calling line identification,IDEN
IDEN2557,CLEAR,IDEN
IDEN2558,CLEAR C.,IDEN
IDEN2559,SEL,IDEN
IDEN2560,TTC,IDEN
IDEN2561,CDIR,IDEN
IDEN2562,CLIR,IDEN
IDEN2563,Recommendation G.703,IDEN
IDEN2564,Recommendation G.708,IDEN
IDEN2565,Recommendation G.811,IDEN
IDEN2566,ITU-T Recommendation X.82,IDEN
IDEN2567,Recommendations X.21/X.21 bis,IDEN
IDEN2568,Circuit switched public data network,IDEN
IDEN2569,Packet switched public data network,IDEN
IDEN2570,Interworking Function,IDEN
IDEN2571,T70,IDEN
IDEN2572,IWF T70,IDEN
IDEN2573,Call progress signal,IDEN
IDEN2574,terminal called,IDEN
IDEN2575,ITU-T X.84,IDEN
IDEN2576,MPLS,IDEN
IDEN2577,one-to-one,IDEN
IDEN2578,ITU-T Recommendation X.84,IDEN
IDEN2579,Provider Edge (PE),IDEN
IDEN2580,Virtual Connection Label Switched Path (VC LSP),IDEN
IDEN2581,frame relay Virtual Connection (VC),IDEN
IDEN2582,PEs,IDEN
IDEN2583,Tunnel LSPs,IDEN
IDEN2584,ITU-T X.85/Y.1321,IDEN
IDEN2585,SAPI values,IDEN
IDEN2586,ST-II,IDEN
IDEN2587,LBLB,IDEN
IDEN2588,PPP-SDTP,IDEN
IDEN2589,802.2,IDEN
IDEN2590,RTP,IDEN
IDEN2591,IPHC,IDEN
IDEN2592,TCP,IDEN
IDEN2593,ITU-T X.86/Y.1323,IDEN
IDEN2594,IEEE 802.3x,IDEN
IDEN2595,LAPS,IDEN
IDEN2596,ITU-T Recommendation X.86/Y.1323,IDEN
IDEN2597,ITU-T Recommendation X.92,IDEN
IDEN2598,Figure 1/X.92,IDEN
IDEN2599,Y and Z,IDEN
IDEN2600,logical Links A and D,IDEN
IDEN2601,Figures 3/X.92 and 4/X.92,IDEN
IDEN2602,ITU-T Recommendation X.96,IDEN
IDEN2603,Call progress signals,IDEN
IDEN2604,Virtual Circuit (VC),IDEN
IDEN2605,Called DTE,IDEN
IDEN2606,ITU-T G.694.2,IDEN
IDEN2607,Spectral grids for WDM applications: CWDM wavelength grid,IDEN
IDEN2608,ITU-T Recommendation G.694.2,IDEN
IDEN2609,Dense WDM (DWDM),IDEN
IDEN2610,ITU-T Rec. G.671,IDEN
IDEN2611,ITU-T Recommendation G.671,IDEN
IDEN2612,Nominal central wavelengths,IDEN
IDEN2613,ITU-T Recommendation G.983.3,IDEN
IDEN2614,B-PON,IDEN
IDEN2615,ITU-T Recs J.185 and J.186,IDEN
IDEN2616,wavelength grid,IDEN
